index,日期,净值,总资产,总份数,增加资产,增加份额,5日涨跌幅,备注,今年以来,资产变动
256,2019-03-28,1.0901,"¥13,601,934.18","12,478,073.0659",,0.0000,,,28.55%,¥0.00
257,2019-03-29,1.1331,"¥14,138,811.11","12,478,073.0659",,0.0000,,,33.62%,¥0.00
258,2019-04-01,1.1463,"¥14,304,080.76","12,478,073.0659",,0.0000,,,35.18%,¥0.00
259,2019-04-02,1.1395,"¥14,218,367.53","12,478,073.0659",,0.0000,,,34.37%,¥0.00
260,2019-04-03,1.1383,"¥14,203,311.45","12,478,073.0659",,0.0000,,,34.23%,¥0.00
261,2019-04-04,1.1578,"¥14,446,793.37","12,478,073.0659",,0.0000,,,36.53%,¥0.00
262,2019-04-08,1.1757,"¥14,670,071.30","12,478,073.0659",,0.0000,,,38.64%,¥0.00
263,2019-04-09,1.1953,"¥14,915,073.28","12,478,073.0659",,0.0000,,,40.95%,¥0.00
264,2019-04-10,1.2404,"¥15,478,246.60","12,478,073.0659",,0.0000,,,46.28%,¥0.00
265,2019-04-11,1.2056,"¥15,043,856.43","12,478,073.0659",,0.0000,,,42.17%,¥0.00
266,2019-04-12,1.2005,"¥14,980,044.34","12,478,073.0659",,0.0000,,,41.57%,¥0.00
267,2019-04-15,1.2011,"¥14,986,880.12","12,478,073.0659",,0.0000,,,41.63%,¥0.00
268,2019-04-16,1.2289,"¥15,334,534.91","12,478,073.0659",,0.0000,,,44.92%,¥0.00
269,2019-04-17,1.2281,"¥15,324,786.99","12,478,073.0659",,0.0000,,,44.83%,¥0.00
270,2019-04-18,1.231,"¥15,360,741.76","12,478,073.0659",,0.0000,,,45.17%,¥0.00
271,2019-04-19,1.2627,"¥15,756,597.12","12,478,073.0659",,0.0000,,,48.91%,¥0.00
272,2019-04-22,1.241,"¥15,484,797.89","12,478,073.0659",,0.0000,,,46.34%,¥0.00
273,2019-04-23,1.258,"¥15,697,202.08","12,478,073.0659",,0.0000,,,48.35%,¥0.00
274,2019-04-24,1.2494,"¥15,590,003.77","12,478,073.0659",,0.0000,,,47.33%,¥0.00
275,2019-04-25,1.2161,"¥15,174,653.97","12,478,073.0659",,0.0000,,,43.41%,¥0.00
276,2019-04-26,1.1947,"¥14,907,334.08","12,478,073.0659",,0.0000,,,40.88%,¥0.00
277,2019-04-29,1.2173,"¥15,210,350.98","12,494,813.9170",,"16,740.8512",,Lina入资,43.55%,"¥20,000.00"
278,2019-04-30,1.2065,"¥15,074,917.98","12,494,813.9170",,0.0000,,,42.27%,¥0.00
279,2019-05-04,1.2088,"¥15,103,252.02","12,494,813.9170",,0.0000,,,42.54%,¥0.00
280,2019-05-06,1.1418,"¥14,266,798.31","12,494,813.9170",,0.0000,,,34.65%,¥0.00
281,2019-05-07,1.149,"¥15,362,514.10","13,370,610.5496",,"875,796.6326",,汪渊入资,35.49%,"¥1,000,000.00"
282,2019-05-08,1.1374,"¥15,208,017.96","13,370,610.5496",,0.0000,,,34.13%,¥0.00
283,2019-05-09,1.1116,"¥14,862,478.72","13,370,610.5496",,0.0000,,,31.08%,¥0.00
284,2019-05-10,1.1595,"¥15,503,555.97","13,370,610.5496",,0.0000,,,36.74%,¥0.00
285,2019-05-13,1.1405,"¥15,248,688.78","13,370,610.5496",,0.0000,,,34.49%,¥0.00
286,2019-05-14,1.132,"¥15,135,321.56","13,370,610.5496",,0.0000,,,33.49%,¥0.00
287,2019-05-15,1.1726,"¥15,677,831.91","13,370,610.5496",,0.0000,,,38.27%,¥0.00
288,2019-05-16,1.1749,"¥15,708,804.36","13,370,610.5496",,0.0000,,,38.55%,¥0.00
289,2019-05-17,1.1561,"¥15,457,669.90","13,370,610.5496",,0.0000,,,36.33%,¥0.00
290,2019-05-20,1.1354,"¥15,180,512.57","13,370,610.5496",,0.0000,,,33.89%,¥0.00
291,2019-05-21,1.1476,"¥15,344,367.26","13,370,610.5496",,0.0000,,,35.33%,¥0.00
292,2019-05-22,1.1379,"¥15,214,535.71","13,370,610.5496",,0.0000,,,34.19%,¥0.00
293,2019-05-23,1.1062,"¥14,790,456.17","13,370,610.5496",,0.0000,,,30.45%,¥0.00
294,2019-05-24,1.1188,"¥14,959,363.80","13,370,610.5496",,0.0000,,,31.94%,¥0.00
295,2019-05-27,1.1209,"¥14,987,581.90","13,370,610.5496",,0.0000,,,32.19%,¥0.00
296,2019-05-28,1.1356,"¥15,184,067.63","13,370,610.5496",,0.0000,,,33.92%,¥0.00
297,2019-05-29,1.1409,"¥15,254,200.00","13,370,610.5496",,0.0000,,,34.54%,¥0.00
298,2019-05-30,1.1362,"¥15,191,639.28","13,370,610.5496",,0.0000,,,33.98%,¥0.00
299,2019-05-31,1.1246,"¥15,037,156.48","13,370,610.5496",,0.0000,,,32.62%,¥0.00
300,2019-06-03,1.1238,"¥15,025,989.72","13,370,610.5496",,0.0000,,,32.52%,¥0.00
301,2019-06-04,1.1077,"¥14,811,219.40","13,370,610.5496",,0.0000,,,30.63%,¥0.00
302,2019-06-05,1.1101,"¥14,842,720.11","13,370,610.5496",,0.0000,,,30.91%,¥0.00
303,2019-06-06,1.1022,"¥14,736,840.39","13,370,610.5496",,0.0000,,,29.97%,¥0.00
304,2019-06-07,1.1021,"¥14,735,693.15","13,370,610.5496",,0.0000,,,29.96%,¥0.00
305,2019-06-10,1.1156,"¥14,916,569.30","13,370,610.5496",,0.0000,,,31.56%,¥0.00
306,2019-06-11,1.1485,"¥15,355,610.21","13,370,610.5496",,0.0000,,,35.43%,¥0.00
307,2019-06-12,1.1389,"¥15,228,326.85","13,370,610.5496",,0.0000,,,34.31%,¥0.00
308,2019-06-13,1.1337,"¥15,157,991.66","13,370,610.5496",,0.0000,,,33.69%,¥0.00
309,2019-06-14,1.1336,"¥15,156,712.89","13,370,610.5496",,0.0000,,,33.68%,¥0.00
310,2019-06-17,1.1307,"¥15,117,903.19","13,370,610.5496",,0.0000,,,33.33%,¥0.00
311,2019-06-18,1.1358,"¥15,185,993.07","13,370,610.5496",,0.0000,,,33.94%,¥0.00
312,2019-06-19,1.1546,"¥15,437,096.07","13,370,610.5496",,0.0000,,,36.15%,¥0.00
313,2019-06-20,1.1923,"¥15,942,443.32","13,370,610.5496",,0.0000,,,40.61%,¥0.00
314,2019-06-21,1.1934,"¥15,956,979.39","13,370,610.5496",,0.0000,,,40.73%,¥0.00
315,2019-06-24,1.2001,"¥16,046,068.59","13,370,610.5496",,0.0000,,,41.52%,¥0.00
316,2019-06-25,1.1828,"¥15,814,319.13","13,370,610.5496",,0.0000,,,39.48%,¥0.00
317,2019-06-26,1.1827,"¥15,813,194.40","13,370,610.5496",,0.0000,,,39.47%,¥0.00
318,2019-06-27,1.1995,"¥16,037,402.47","13,370,610.5496",,0.0000,,,41.44%,¥0.00
319,2019-06-28,1.1979,"¥16,017,136.62","13,370,610.5496",,0.0000,,,41.27%,¥0.00
320,2019-07-01,1.2486,"¥16,694,485.55","13,370,610.5496",,0.0000,,,47.24%,¥0.00
321,2019-07-02,1.2486,"¥16,695,066.42","13,370,610.5496",,0.0000,,,47.24%,¥0.00
322,2019-07-03,1.222,"¥16,339,399.55","13,370,610.5496",,0.0000,,,44.11%,¥0.00
323,2019-07-04,1.2139,"¥16,230,063.52","13,370,610.5496",,0.0000,,,43.14%,¥0.00
324,2019-07-05,1.229,"¥16,433,003.09","13,370,610.5496",,0.0000,,,44.93%,¥0.00
325,2019-07-08,1.208,"¥16,151,372.98","13,370,610.5496",,0.0000,,,42.45%,¥0.00
326,2019-07-09,1.1999,"¥16,043,266.93","13,370,610.5496",,0.0000,,,41.50%,¥0.00
327,2019-07-10,1.2034,"¥16,089,685.25","13,370,610.5496",,0.0000,,,41.91%,¥0.00
328,2019-07-11,1.2024,"¥16,076,894.45","13,370,610.5496",,0.0000,,,41.79%,¥0.00
329,2019-07-12,1.2104,"¥16,184,231.10","13,370,610.5496",,0.0000,,,42.74%,¥0.00
330,2019-07-15,1.2031,"¥16,086,218.78","13,370,610.5496",,0.0000,,,41.87%,¥0.00
331,2019-07-16,1.1951,"¥15,978,631.55","13,370,610.5496",,0.0000,,,40.93%,¥0.00
332,2019-07-17,1.1929,"¥15,949,848.22","13,370,610.5496",,0.0000,,,40.67%,¥0.00
333,2019-07-18,1.1789,"¥15,762,946.17","13,370,610.5496",,0.0000,,,39.02%,¥0.00
334,2019-07-19,1.1854,"¥16,296,002.01","13,747,200.7692",,"376,590.2196",,赵娜萍入金港币504800,39.79%,"¥443,971.60"
335,2019-07-22,1.1841,"¥16,277,569.26","13,747,200.7692",,0.0000,,,39.63%,¥0.00
336,2019-07-23,1.1832,"¥16,265,714.43","13,747,200.7692",,0.0000,,,39.53%,¥0.00
337,2019-07-24,1.1824,"¥16,255,139.91","13,747,200.7692",,0.0000,,,39.44%,¥0.00
338,2019-07-25,1.1969,"¥16,454,198.56","13,747,200.7692",,0.0000,,,41.14%,¥0.00
339,2019-07-26,1.1986,"¥16,477,323.36","13,747,200.7692",,0.0000,,,41.34%,¥0.00
340,2019-07-29,1.1984,"¥16,475,082.55","13,747,200.7692",,0.0000,,,41.32%,¥0.00
341,2019-07-30,1.2078,"¥16,603,474.80","13,747,200.7692",,0.0000,,,42.43%,¥0.00
342,2019-07-31,1.1969,"¥16,454,024.80","13,747,200.7692",,0.0000,,,41.14%,¥0.00
343,2019-08-01,1.1835,"¥16,269,392.75","13,747,200.7692",,0.0000,,,39.56%,¥0.00
344,2019-08-02,1.1685,"¥16,062,959.65","13,747,200.7692",,0.0000,,,37.79%,¥0.00
345,2019-08-05,1.1521,"¥15,838,810.12","13,747,200.7692",,0.0000,,,35.87%,¥0.00
346,2019-08-06,1.152,"¥15,836,517.24","13,747,200.7692",,0.0000,,,35.85%,¥0.00
347,2019-08-07,1.1455,"¥15,747,836.58","13,747,200.7692",,0.0000,,,35.09%,¥0.00
348,2019-08-08,1.1648,"¥16,012,147.91","13,747,200.7692",,0.0000,,,37.35%,¥0.00
349,2019-08-09,1.1546,"¥15,872,364.93","13,747,200.7692",,0.0000,,,36.15%,¥0.00
350,2019-08-12,1.1862,"¥16,307,547.65","13,747,200.7692",,0.0000,,,39.89%,¥0.00
351,2019-08-13,1.18,"¥16,221,015.19","13,747,200.7692",,0.0000,,,39.14%,¥0.00
352,2019-08-14,1.1934,"¥16,405,530.76","13,747,200.7692",,0.0000,,,40.73%,¥0.00
353,2019-08-15,1.1932,"¥16,402,757.53","13,747,200.7692",,0.0000,,,40.70%,¥0.00
354,2019-08-16,1.2004,"¥16,502,326.38","13,747,200.7692",,0.0000,,,41.56%,¥0.00
355,2019-08-19,1.2159,"¥16,715,487.10","13,747,200.7692",,0.0000,,,43.39%,¥0.00
356,2019-08-20,1.2253,"¥16,844,437.99","13,747,200.7692",,0.0000,,,44.49%,¥0.00
357,2019-08-21,1.2272,"¥16,870,105.92","13,747,200.7692",,0.0000,,,44.71%,¥0.00
358,2019-08-22,1.2496,"¥17,178,688.39","13,747,200.7692",,0.0000,,,47.36%,¥0.00
359,2019-08-23,1.2617,"¥17,345,467.19","13,747,200.7692",,0.0000,,,48.79%,¥0.00
360,2019-08-26,1.2361,"¥16,993,172.23","13,747,200.7692",,0.0000,,,45.77%,¥0.00
361,2019-08-27,1.2487,"¥17,165,446.43","13,747,200.7692",,0.0000,,,47.25%,¥0.00
362,2019-08-28,1.2492,"¥17,172,401.51","13,747,200.7692",,0.0000,,,47.31%,¥0.00
363,2019-08-29,1.2549,"¥17,250,841.35","13,747,200.7692",,0.0000,,,47.98%,¥0.00
364,2019-08-30,1.2713,"¥17,477,204.79","13,747,200.7692",,0.0000,,,49.92%,¥0.00
365,2019-09-02,1.2821,"¥17,625,820.13","13,747,200.7692",,0.0000,,,51.20%,¥0.00
366,2019-09-03,1.2859,"¥17,677,768.76","13,747,200.7692",,0.0000,,,51.64%,¥0.00
367,2019-09-04,1.2905,"¥17,740,166.22","13,747,200.7692",,0.0000,,,52.18%,¥0.00
368,2019-09-05,1.296,"¥17,815,945.20","13,747,200.7692",,0.0000,,,52.83%,¥0.00
369,2019-09-06,1.2983,"¥17,848,572.24","13,747,200.7692",,0.0000,,,53.11%,¥0.00
370,2019-09-09,1.3026,"¥17,907,541.54","13,747,200.7692",,0.0000,,,53.61%,¥0.00
371,2019-09-10,1.2956,"¥17,811,397.02","13,747,200.7692",,0.0000,,赵娜萍提取20万,52.79%,¥0.00
372,2019-09-11,1.266,"¥17,208,329.07","13,592,836.6758",,"-154,364.0934",,,49.29%,"-¥200,000.00"
373,2019-09-12,1.2838,"¥17,450,745.35","13,592,836.6758",,0.0000,,,51.39%,¥0.00
374,2019-09-13,1.2846,"¥17,461,616.14","13,592,836.6758",,0.0000,,,51.49%,¥0.00
375,2019-09-16,1.2769,"¥17,356,929.53","13,592,836.6758",,0.0000,,,50.58%,¥0.00
376,2019-09-17,1.2652,"¥17,197,559.97","13,592,836.6758",,0.0000,,,49.20%,¥0.00
377,2019-09-18,1.2924,"¥17,567,955.58","13,592,836.6758",,0.0000,,,52.41%,¥0.00
378,2019-09-19,1.2918,"¥17,559,334.00","13,592,836.6758",,0.0000,,,52.34%,¥0.00
379,2019-09-20,1.2957,"¥17,612,633.95","13,592,836.6758",,0.0000,,,52.80%,¥0.00
380,2019-09-23,1.2849,"¥17,466,057.49","13,592,836.6758",,0.0000,,,51.53%,¥0.00
381,2019-09-24,1.3004,"¥17,676,196.30","13,592,836.6758",,0.0000,,,53.35%,¥0.00
382,2019-09-25,1.2943,"¥17,592,978.86","13,592,836.6758",,0.0000,,,52.63%,¥0.00
383,2019-09-26,1.2928,"¥17,572,169.82","13,592,836.6758",,0.0000,,,52.45%,¥0.00
384,2019-09-27,1.291,"¥17,548,679.80","13,592,836.6758",,0.0000,,,52.24%,¥0.00
385,2019-09-30,1.2785,"¥17,379,048.73","13,592,836.6758",,0.0000,,,50.77%,¥0.00
386,2019-10-08,1.287,"¥17,494,302.55","13,592,836.6758",,0.0000,,,51.77%,¥0.00
387,2019-10-09,1.2709,"¥17,274,530.52","13,592,836.6758",,0.0000,,,49.86%,¥0.00
388,2019-10-10,1.2737,"¥17,313,481.37","13,592,836.6758",,0.0000,,,50.20%,¥0.00
389,2019-10-11,1.2893,"¥17,525,829.04","13,592,836.6758",,0.0000,,,52.04%,¥0.00
390,2019-10-14,1.3013,"¥17,688,852.57","13,592,836.6758",,0.0000,,,53.46%,¥0.00
391,2019-10-15,1.31,"¥17,806,718.78","13,592,836.6758",,0.0000,,,54.48%,¥0.00
392,2019-10-16,1.3001,"¥17,672,224.27","13,592,836.6758",,0.0000,,,53.31%,¥0.00
393,2019-10-17,1.3066,"¥17,760,112.87","13,592,836.6758",,0.0000,,,54.08%,¥0.00
394,2019-10-18,1.2966,"¥17,624,391.47","13,592,836.6758",,0.0000,,,52.90%,¥0.00
395,2019-10-21,1.2978,"¥17,640,282.47","13,592,836.6758",,0.0000,,,53.04%,¥0.00
396,2019-10-22,1.3,"¥17,670,864.76","13,592,836.6758",,0.0000,,,53.30%,¥0.00
397,2019-10-23,1.2895,"¥17,527,672.64","13,592,836.6758",,0.0000,,,52.06%,¥0.00
398,2019-10-24,1.2896,"¥17,528,736.65","13,592,836.6758",,0.0000,,,52.07%,¥0.00
399,2019-10-25,1.2955,"¥17,608,876.85","13,592,836.6758",,0.0000,,,52.77%,¥0.00
400,2019-10-26,1.2955,"¥18,315,152.17","14,138,032.4441",,"545,195.7683",,邓烨入金10万美元,52.77%,"¥706,275.33"
401,2019-10-28,1.3003,"¥18,383,679.86","14,138,032.4441",,0.0000,,,53.34%,¥0.00
402,2019-10-29,1.3218,"¥18,687,398.64","14,138,032.4441",,0.0000,,,55.87%,¥0.00
403,2019-10-30,1.3139,"¥18,575,996.73","14,138,032.4441",,0.0000,,,54.94%,¥0.00
404,2019-10-31,1.3098,"¥18,517,387.60","14,138,032.4441",,0.0000,,,54.45%,¥0.00
405,2019-11-01,1.3354,"¥18,879,544.87","14,138,032.4441",,0.0000,,,57.47%,¥0.00
406,2019-11-04,1.3493,"¥19,076,619.51","14,138,032.4441",,0.0000,,,59.12%,¥0.00
407,2019-11-05,1.3492,"¥19,375,530.53","14,360,367.9439",,"222,335.4998",,歪歪入金30万,59.11%,"¥300,000.00"
408,2019-11-06,1.3446,"¥19,308,277.62","14,360,367.9439",,0.0000,,,58.56%,¥0.00
409,2019-11-07,1.3468,"¥19,290,139.77","14,323,180.8674",,"-37,187.0765",,赵娜萍提取5万,58.82%,"-¥50,000.00"
410,2019-11-08,1.3487,"¥19,318,303.13","14,323,180.8674",,0.0000,,,59.05%,¥0.00
411,2019-11-11,1.3297,"¥19,046,243.01","14,323,180.8674",,0.0000,,,56.81%,¥0.00
412,2019-11-12,1.325,"¥18,977,874.56","14,323,180.8674",,0.0000,,,56.25%,¥0.00
413,2019-11-13,1.33,"¥19,049,840.36","14,323,180.8674",,0.0000,,,56.84%,¥0.00
414,2019-11-14,1.3284,"¥19,026,927.14","14,323,180.8674",,0.0000,,,56.65%,¥0.00
415,2019-11-15,1.3249,"¥18,976,134.65","14,323,180.8674",,0.0000,,,56.23%,¥0.00
416,2019-11-18,1.3311,"¥19,065,202.47","14,323,180.8674",,0.0000,,,56.97%,¥0.00
417,2019-11-19,1.3423,"¥19,226,561.25","14,323,180.8674",,0.0000,,,58.29%,¥0.00
418,2019-11-20,1.3368,"¥19,146,561.15","14,323,180.8674",,0.0000,,,57.64%,¥0.00
419,2019-11-21,1.3274,"¥19,012,423.72","14,323,180.8674",,0.0000,,,56.53%,¥0.00
420,2019-11-22,1.3061,"¥18,706,906.19","14,323,180.8674",,0.0000,,,54.02%,¥0.00
421,2019-11-23,1.3061,"¥19,726,906.19","15,104,156.8520",,"780,975.9847",,张黎入金100万，Lina入金2万,54.02%,"¥1,020,000.00"
422,2019-11-25,1.31,"¥19,785,697.91","15,104,156.8520",,0.0000,,,54.47%,¥0.00
423,2019-11-26,1.3137,"¥19,641,036.02","14,951,479.3279",,"-152,677.5241",,赵娜萍提取20万,54.91%,"-¥200,000.00"
424,2019-11-27,1.3108,"¥19,597,827.42","14,951,479.3279",,0.0000,,,54.57%,¥0.00
425,2019-11-28,1.3066,"¥19,535,218.29","14,951,479.3279",,0.0000,,,54.08%,¥0.00
426,2019-11-29,1.2811,"¥19,154,940.82","14,951,479.3279",,0.0000,,,51.08%,¥0.00
427,2019-12-02,1.2876,"¥19,250,847.75","14,951,479.3279",,0.0000,,,51.83%,¥0.00
428,2019-12-03,1.2936,"¥19,340,954.86","14,951,479.3279",,0.0000,,,52.54%,¥0.00
429,2019-12-04,1.2986,"¥19,415,975.14","14,951,479.3279",,0.0000,,,53.14%,¥0.00
430,2019-12-05,1.301,"¥19,451,490.16","14,951,479.3279",,0.0000,,,53.42%,¥0.00
431,2019-12-06,1.3166,"¥19,685,064.18","14,951,479.3279",,0.0000,,,55.26%,¥0.00
432,2019-12-09,1.3104,"¥19,592,659.89","14,951,479.3279",,0.0000,,,54.53%,¥0.00
433,2019-12-10,1.3112,"¥19,604,438.32","14,951,479.3279",,0.0000,,,54.62%,¥0.00
434,2019-12-11,1.3091,"¥19,573,708.12","14,951,479.3279",,0.0000,,,54.38%,¥0.00
435,2019-12-12,1.3007,"¥19,447,249.06","14,951,479.3279",,0.0000,,,53.38%,¥0.00
436,2019-12-13,1.3274,"¥19,846,662.81","14,951,479.3279",,0.0000,,,56.53%,¥0.00
437,2019-12-16,1.3246,"¥19,805,040.94","14,951,479.3279",,0.0000,,,56.20%,¥0.00
438,2019-12-17,1.3436,"¥20,089,062.27","14,951,479.3279",,0.0000,,,58.44%,¥0.00
439,2019-12-18,1.3566,"¥20,283,795.07","14,951,479.3279",,0.0000,,,59.98%,¥0.00
440,2019-12-19,1.3535,"¥20,236,841.57","14,951,479.3279",,0.0000,,,59.61%,¥0.00
441,2019-12-20,1.3495,"¥20,176,744.69","14,951,479.3279",,0.0000,,,59.14%,¥0.00
442,2019-12-23,1.3489,"¥20,167,912.94","14,951,479.3279",,0.0000,,,59.07%,¥0.00
443,2019-12-24,1.3578,"¥20,300,392.09","14,951,479.3279",,0.0000,,,60.11%,¥0.00
444,2019-12-25,1.35,"¥20,184,416.92","14,951,479.3279",,0.0000,,,59.20%,¥0.00
445,2019-12-26,1.3533,"¥20,234,192.70","14,951,479.3279",,0.0000,,,59.59%,¥0.00
446,2019-12-27,1.3624,"¥20,370,520.29","14,951,479.3279",,0.0000,,,60.66%,¥0.00
447,2019-12-30,1.3764,"¥20,579,135.00","14,951,479.3279",,0.0000,,赵娜萍提取10万,62.31%,¥0.00
448,2019-12-31,1.3704,"¥20,390,300.15","14,878,825.7430",,"-72,653.5850",,,61.61%,"-¥100,000.00"
449,2019-12-31,1.3704,"¥20,390,300.15","14,878,825.7430",,0.0000,,,0.00%,¥0.00
450,2020-01-02,1.3738,"¥20,441,029.33","14,878,825.7430",,0.0000,,,0.25%,¥0.00
451,2020-01-03,1.3565,"¥20,182,643.69","14,878,825.7430",,0.0000,,,-1.02%,¥0.00
452,2020-01-06,1.351,"¥20,101,203.59","14,878,825.7430",,0.0000,,,-1.42%,¥0.00
453,2020-01-07,1.3648,"¥20,307,030.98","14,878,825.7430",,0.0000,,,-0.41%,¥0.00
454,2020-01-08,1.3665,"¥20,331,971.46","14,878,825.7430",,0.0000,,,-0.29%,¥0.00
455,2020-01-09,1.39,"¥20,681,379.79","14,878,825.7430",,0.0000,,,1.43%,¥0.00
456,2020-01-10,1.3976,"¥20,794,603.40","14,878,825.7430",,0.0000,,,1.98%,¥0.00
457,2020-01-12,1.3976,"¥20,915,401.65","14,965,258.5581",,"86,432.8152",,赵娜萍入金135500港元,1.98%,"¥120,798.25"
458,2020-01-13,1.4036,"¥21,005,654.49","14,965,258.5581",,0.0000,,,2.42%,¥0.00
459,2020-01-14,1.3939,"¥20,860,461.38","14,965,258.5581",,0.0000,,,1.71%,¥0.00
460,2020-01-15,1.39,"¥20,801,143.34","14,965,258.5581",,0.0000,,,1.43%,¥0.00
461,2020-01-16,1.3799,"¥20,650,047.84","14,965,258.5581",,0.0000,,,0.69%,¥0.00
462,2020-01-17,1.3794,"¥20,642,849.47","14,965,258.5581",,0.0000,,,0.65%,¥0.00
463,2020-01-20,1.373,"¥20,547,681.00","14,965,258.5581",,0.0000,,,0.19%,¥0.00
464,2020-01-21,1.3458,"¥20,140,758.67","14,965,258.5581",,0.0000,,,-1.79%,¥0.00
465,2020-01-22,1.3555,"¥20,285,311.39","14,965,258.5581",,0.0000,,,-1.09%,¥0.00
466,2020-01-23,1.3204,"¥19,759,760.75","14,965,258.5581",,0.0000,,,-3.65%,¥0.00
467,2020-01-31,1.3159,"¥19,692,708.71","14,965,258.5581",,0.0000,,,-3.98%,¥0.00
468,2020-02-03,1.2505,"¥18,713,394.48","14,965,258.5581",,0.0000,,,-8.75%,¥0.00
469,2020-02-04,1.2824,"¥19,191,700.33","14,965,258.5581",,0.0000,,,-6.42%,¥0.00
470,2020-02-05,1.3015,"¥19,477,297.75","14,965,258.5581",,0.0000,,,-5.03%,¥0.00
471,2020-02-06,1.3156,"¥19,688,606.74","14,965,258.5581",,0.0000,,,-4.00%,¥0.00
472,2020-02-07,1.3119,"¥19,633,327.70","14,965,258.5581",,0.0000,,,-4.27%,¥0.00
473,2020-02-10,1.3074,"¥19,565,037.29","14,965,258.5581",,0.0000,,,-4.60%,¥0.00
474,2020-02-11,1.3335,"¥19,955,475.22","14,965,258.5581",,0.0000,,,-2.70%,¥0.00
475,2020-02-12,1.3361,"¥19,995,764.18","14,965,258.5581",,0.0000,,,-2.50%,¥0.00
476,2020-02-13,1.3254,"¥19,834,333.96","14,965,258.5581",,0.0000,,,-3.29%,¥0.00
477,2020-02-14,1.3259,"¥19,842,438.26","14,965,258.5581",,0.0000,,,-3.25%,¥0.00
478,2020-02-17,1.3378,"¥20,021,169.56","14,965,258.5581",,0.0000,,,-2.38%,¥0.00
479,2020-02-18,1.326,"¥19,844,013.87","14,965,258.5581",,0.0000,,,-3.24%,¥0.00
480,2020-02-19,1.3289,"¥19,886,661.93","14,965,258.5581",,0.0000,,,-3.03%,¥0.00
481,2020-02-20,1.3551,"¥20,278,705.60","14,965,258.5581",,0.0000,,,-1.12%,¥0.00
482,2020-02-21,1.3459,"¥20,141,210.05","14,965,258.5581",,0.0000,,,-1.79%,¥0.00
483,2020-02-24,1.3194,"¥19,745,844.01","14,965,258.5581",,0.0000,,,-3.72%,¥0.00
484,2020-02-25,1.3065,"¥19,552,017.87","14,965,258.5581",,0.0000,,,-4.66%,¥0.00
485,2020-02-26,1.302,"¥19,484,930.57","14,965,258.5581",,0.0000,,,-4.99%,¥0.00
486,2020-02-27,1.3076,"¥19,568,861.38","14,965,258.5581",,0.0000,,,-4.58%,¥0.00
487,2020-02-28,1.272,"¥19,035,978.69","14,965,258.5581",,0.0000,,,-7.18%,¥0.00
488,2020-03-02,1.2954,"¥19,386,680.01","14,965,258.5581",,0.0000,,,-5.47%,¥0.00
489,2020-03-03,1.3032,"¥19,502,596.97","14,965,258.5581",,0.0000,,,-4.91%,¥0.00
490,2020-03-04,1.3057,"¥19,539,719.61","14,965,258.5581",,0.0000,,,-4.72%,¥0.00
491,2020-03-05,1.3448,"¥20,124,997.22","14,965,258.5581",,0.0000,,,-1.87%,¥0.00
492,2020-03-06,1.3212,"¥19,772,309.97","14,965,258.5581",,0.0000,,,-3.59%,¥0.00
493,2020-03-09,1.2758,"¥19,092,331.40","14,965,258.5581",,0.0000,,,-6.91%,¥0.00
494,2020-03-10,1.3049,"¥19,528,711.36","14,965,258.5581",,0.0000,,,-4.78%,¥0.00
495,2020-03-11,1.2951,"¥19,381,348.10","14,965,258.5581",,0.0000,,,-5.50%,¥0.00
496,2020-03-12,1.2701,"¥19,007,622.60","14,965,258.5581",,0.0000,,,-7.32%,¥0.00
497,2020-03-13,1.2466,"¥18,674,591.47","14,981,005.1445",,"15,746.5864",,Lina入金,-9.04%,"¥20,000.00"
498,2020-03-16,1.1941,"¥17,888,270.21","14,981,005.1445",,0.0000,,,-12.87%,¥0.00
499,2020-03-17,1.1757,"¥17,613,268.74","14,981,005.1445",,0.0000,,,-14.21%,¥0.00
500,2020-03-18,1.1471,"¥17,185,371.80","14,981,005.1445",,0.0000,,,-16.29%,¥0.00
501,2020-03-19,1.1263,"¥16,873,295.51","14,981,005.1445",,0.0000,,,-17.81%,¥0.00
502,2020-03-20,1.1621,"¥17,409,443.71","14,981,005.1445",,0.0000,,,-15.20%,¥0.00
503,2020-03-23,1.1265,"¥16,875,437.85","14,981,005.1445",,0.0000,,,-17.80%,¥0.00
504,2020-03-24,1.1653,"¥17,456,796.88","14,981,005.1445",,0.0000,,,-14.97%,¥0.00
505,2020-03-25,1.1999,"¥17,976,277.98","14,981,005.1445",,0.0000,,,-12.44%,¥0.00
506,2020-03-26,1.1857,"¥17,763,147.07","14,981,005.1445",,0.0000,,,-13.48%,¥0.00
507,2020-03-27,1.1982,"¥17,949,791.39","14,981,005.1445",,0.0000,,,-12.57%,¥0.00
508,2020-03-30,1.1826,"¥17,717,081.06","14,981,005.1445",,0.0000,,,-13.70%,¥0.00
509,2020-03-31,1.207,"¥18,081,675.11","14,981,005.1445",,0.0000,,,-11.93%,¥0.00
510,2020-04-01,1.1981,"¥17,948,780.00","14,981,005.1445",,0.0000,,,-12.57%,¥0.00
511,2020-04-02,1.2212,"¥18,295,071.36","14,981,005.1445",,0.0000,,,-10.89%,¥0.00
512,2020-04-03,1.2141,"¥18,187,722.84","14,981,005.1445",,0.0000,,,-11.41%,¥0.00
513,2020-04-06,1.2175,"¥18,239,594.92","14,981,005.1445",,0.0000,,,-11.16%,¥0.00
